epoch,avg_return,avg_length
235,93.76744186046511,93.76744186046511
236,87.59574468085107,87.59574468085107
237,84.14583333333333,84.14583333333333
238,83.72916666666667,83.72916666666667
239,86.97826086956522,86.97826086956522
240,89.41304347826087,89.41304347826087
241,80.05882352941177,80.05882352941177
242,90.04444444444445,90.04444444444445
243,91.36363636363636,91.36363636363636
244,90.2,90.2
245,97.04761904761905,97.04761904761905
246,93.5,93.5
247,91.06818181818181,91.06818181818181
248,88.78260869565217,88.78260869565217
249,87.52173913043478,87.52173913043478
250,88.47826086956522,88.47826086956522
251,95.0,95.0
252,100.7560975609756,100.7560975609756
253,99.36585365853658,99.36585365853658
254,118.02857142857142,118.02857142857142
255,98.4390243902439,98.4390243902439
256,102.325,102.325
257,97.8048780487805,97.8048780487805
258,104.71794871794872,104.71794871794872
259,91.63636363636364,91.63636363636364
260,100.1,100.1
261,93.6046511627907,93.6046511627907
262,110.54054054054055,110.54054054054055
263,100.73170731707317,100.73170731707317
264,99.5609756097561,99.5609756097561
265,91.17777777777778,91.17777777777778
266,106.0,106.0
267,89.75555555555556,89.75555555555556
268,87.08695652173913,87.08695652173913
269,103.43589743589743,103.43589743589743
270,90.35555555555555,90.35555555555555
271,97.97560975609755,97.97560975609755
272,99.41463414634147,99.41463414634147
273,118.55882352941177,118.55882352941177
274,99.5609756097561,99.5609756097561
275,95.23255813953489,95.23255813953489
276,106.34210526315789,106.34210526315789
277,105.05,105.05
278,101.35,101.35
279,107.21052631578948,107.21052631578948
280,105.71052631578948,105.71052631578948
281,104.8974358974359,104.8974358974359
282,98.92682926829268,98.92682926829268
283,140.75862068965517,140.75862068965517
284,115.27777777777777,115.27777777777777
285,108.13513513513513,108.13513513513513
286,114.31428571428572,114.31428571428572
287,115.17142857142858,115.17142857142858
288,109.21621621621621,109.21621621621621
289,115.77142857142857,115.77142857142857
290,117.48571428571428,117.48571428571428
291,115.94444444444444,115.94444444444444
292,108.78378378378379,108.78378378378379
293,123.15151515151516,123.15151515151516
294,106.55263157894737,106.55263157894737
295,120.0,120.0
296,122.12121212121212,122.12121212121212
297,117.0,117.0
298,111.33333333333333,111.33333333333333
299,108.83783783783784,108.83783783783784
300,109.21621621621621,109.21621621621621
301,110.75675675675676,110.75675675675676
302,115.22857142857143,115.22857142857143
303,124.72727272727273,124.72727272727273
304,113.33333333333333,113.33333333333333
305,114.74285714285715,114.74285714285715
306,122.21212121212122,122.21212121212122
307,107.26315789473684,107.26315789473684
308,124.60606060606061,124.60606060606061
309,111.13157894736842,111.13157894736842
310,119.58823529411765,119.58823529411765
311,118.6,118.6
312,111.86486486486487,111.86486486486487
313,128.1875,128.1875
314,111.11111111111111,111.11111111111111
315,138.68965517241378,138.68965517241378
316,125.15151515151516,125.15151515151516
317,122.6969696969697,122.6969696969697
318,115.37142857142857,115.37142857142857
319,127.53125,127.53125
320,109.97297297297297,109.97297297297297
321,116.6,116.6
322,127.65625,127.65625
323,126.96875,126.96875
324,112.86111111111111,112.86111111111111
325,125.59375,125.59375
326,114.4,114.4
327,117.68571428571428,117.68571428571428
328,121.08823529411765,121.08823529411765
329,150.28571428571428,150.28571428571428
330,132.74193548387098,132.74193548387098
331,138.79310344827587,138.79310344827587
332,129.41935483870967,129.41935483870967
333,133.67741935483872,133.67741935483872
334,139.44827586206895,139.44827586206895
335,155.30769230769232,155.30769230769232
336,128.4375,128.4375
337,117.02857142857142,117.02857142857142
338,135.1,135.1
339,136.6,136.6
340,135.16666666666666,135.16666666666666
341,145.67857142857142,145.67857142857142
342,143.64285714285714,143.64285714285714
343,130.1290322580645,130.1290322580645
344,133.32258064516128,133.32258064516128
345,156.92592592592592,156.92592592592592
346,143.93103448275863,143.93103448275863
347,130.4516129032258,130.4516129032258
348,125.75,125.75
349,134.25806451612902,134.25806451612902
350,151.92592592592592,151.92592592592592
351,151.8148148148148,151.8148148148148
352,136.53333333333333,136.53333333333333
353,158.0,158.0
354,148.42857142857142,148.42857142857142
355,144.5,144.5
356,125.625,125.625
357,126.65625,126.65625
358,139.0344827586207,139.0344827586207
359,136.83333333333334,136.83333333333334
360,151.74074074074073,151.74074074074073
361,134.66666666666666,134.66666666666666
362,134.73333333333332,134.73333333333332
363,139.33333333333334,139.33333333333334
364,118.17647058823529,118.17647058823529
365,162.84,162.84
366,146.5,146.5
367,136.96666666666667,136.96666666666667
368,144.32142857142858,144.32142857142858
369,130.3548387096774,130.3548387096774
370,148.8148148148148,148.8148148148148
371,130.65625,130.65625
372,157.73076923076923,157.73076923076923
373,143.82758620689654,143.82758620689654
374,139.75862068965517,139.75862068965517
375,165.84,165.84
376,135.63333333333333,135.63333333333333
377,139.51724137931035,139.51724137931035
378,140.44827586206895,140.44827586206895
379,139.3793103448276,139.3793103448276
380,161.92,161.92
381,165.28,165.28
382,153.84615384615384,153.84615384615384
383,146.60714285714286,146.60714285714286
384,136.46666666666667,136.46666666666667
385,149.77777777777777,149.77777777777777
386,156.5,156.5
387,159.07692307692307,159.07692307692307
388,163.52,163.52
389,148.21428571428572,148.21428571428572
390,151.32142857142858,151.32142857142858
391,144.85714285714286,144.85714285714286
392,169.95833333333334,169.95833333333334
393,134.6,134.6
394,136.63333333333333,136.63333333333333
395,145.92857142857142,145.92857142857142
396,160.6,160.6
397,155.62962962962962,155.62962962962962
398,147.60714285714286,147.60714285714286
399,156.80769230769232,156.80769230769232
400,150.07407407407408,150.07407407407408
401,177.16666666666666,177.16666666666666
402,170.0,170.0
403,152.0,152.0
404,156.53846153846155,156.53846153846155
405,143.03571428571428,143.03571428571428
406,147.75,147.75
407,174.2608695652174,174.2608695652174
408,163.96,163.96
409,154.3846153846154,154.3846153846154
410,141.24137931034483,141.24137931034483
411,144.96666666666667,144.96666666666667
412,165.64,165.64
413,153.5185185185185,153.5185185185185
414,163.96,163.96
415,141.6206896551724,141.6206896551724
416,155.74074074074073,155.74074074074073
417,151.88888888888889,151.88888888888889
418,167.45833333333334,167.45833333333334
419,160.76,160.76
420,157.6153846153846,157.6153846153846
421,143.41379310344828,143.41379310344828
422,160.0,160.0
423,160.0,160.0
424,164.88,164.88
425,158.6153846153846,158.6153846153846
426,149.37037037037038,149.37037037037038
427,152.74074074074073,152.74074074074073
428,132.74193548387098,132.74193548387098
429,149.88888888888889,149.88888888888889
430,149.1851851851852,149.1851851851852
431,154.15384615384616,154.15384615384616
432,152.03703703703704,152.03703703703704
433,180.52173913043478,180.52173913043478
434,175.66666666666666,175.66666666666666
435,157.84615384615384,157.84615384615384
436,173.33333333333334,173.33333333333334
437,155.65384615384616,155.65384615384616
438,168.58333333333334,168.58333333333334
439,166.79166666666666,166.79166666666666
440,162.88,162.88
441,163.68,163.68
442,151.33333333333334,151.33333333333334
443,159.65384615384616,159.65384615384616
444,165.52,165.52
445,156.69230769230768,156.69230769230768
446,170.92,170.92
447,139.3793103448276,139.3793103448276
448,163.64,163.64
449,147.57142857142858,147.57142857142858
450,185.625,185.625
451,150.59259259259258,150.59259259259258
452,229.33333333333334,229.33333333333334
453,162.4,162.4
454,150.40740740740742,150.40740740740742
455,154.62962962962962,154.62962962962962
456,167.12,167.12
457,189.6818181818182,189.6818181818182
458,158.3846153846154,158.3846153846154
459,171.16,171.16
460,193.66666666666666,193.66666666666666
461,165.44,165.44
462,186.77272727272728,186.77272727272728
463,152.44444444444446,152.44444444444446
464,153.96296296296296,153.96296296296296
465,176.1304347826087,176.1304347826087
466,152.33333333333334,152.33333333333334
467,168.16666666666666,168.16666666666666
468,131.41935483870967,131.41935483870967
469,176.34782608695653,176.34782608695653
470,150.37037037037038,150.37037037037038
471,155.69230769230768,155.69230769230768
472,167.625,167.625
473,186.36363636363637,186.36363636363637
474,182.22727272727272,182.22727272727272
475,145.35714285714286,145.35714285714286
476,183.95454545454547,183.95454545454547
477,156.30769230769232,156.30769230769232
478,162.8148148148148,162.8148148148148
479,161.2,161.2
480,170.29166666666666,170.29166666666666
481,156.65384615384616,156.65384615384616
482,189.47826086956522,189.47826086956522
483,170.875,170.875
484,183.5,183.5
485,196.0,196.0
486,174.58333333333334,174.58333333333334
487,155.03846153846155,155.03846153846155
488,187.2173913043478,187.2173913043478
489,185.3181818181818,185.3181818181818
490,162.56,162.56
491,163.48,163.48
492,185.77272727272728,185.77272727272728
493,155.15384615384616,155.15384615384616
494,169.76,169.76
495,170.56,170.56
496,174.125,174.125
497,163.1153846153846,163.1153846153846
498,165.24,165.24
499,186.6818181818182,186.6818181818182
